구분,Asset Class,Sector,Industry,Ticker,Exchange,시장(자동),Role,Priority,Theme / Group,상위 ETF,편입 순위,비중,기준일,출처,종목명,GF Symbol 수동,가격·시장 검증,구성 기준일 상태
마스터,Equity,Information Technology,Cloud Computing,SNOW,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,SNOW,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,PAYC,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,PAYC,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,TWLO,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,TWLO,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,WDAY,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,WDAY,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,DOCN,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,DOCN,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,CRM,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,CRM,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,QLYS,US,US,ETF Constituent,REVIEW,CLOU / BUG,,,,,,,QLYS,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,DBX,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,DBX,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,SHOP,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,SHOP,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,AKAM,US,US,ETF Constituent,REVIEW,CLOU / BUG,,,,,,,AKAM,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,BOX,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,BOX,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,HUBS,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,HUBS,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,ZM,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,ZM,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,WIX,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,WIX,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,PCOR,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,PCOR,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,WK,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,WK,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,FSLY,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,FSLY,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,SINCH,STO,US,ETF Constituent,REVIEW,CLOU,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Information Technology,Cloud Computing,FRSH,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,FRSH,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,SPSC,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,SPSC,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,FIVN,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,FIVN,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,VNET,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,VNET,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,AI,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,AI,연결,마스터
마스터,Equity,Information Technology,Cloud Computing,KC,US,US,ETF Constituent,REVIEW,CLOU,,,,,,,KC,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,053800,KRX,KR,ETF Constituent,REVIEW,BUG,,,,,,,KOSDAQ:053800,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,NCC,LON,US,ETF Constituent,REVIEW,BUG,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Information Technology,Cybersecurity,002326,TYO,KR,ETF Constituent,REVIEW,BUG,,,,,,,,시세 없음,마스터
마스터,Equity,Information Technology,Cybersecurity,003692,TYO,KR,ETF Constituent,REVIEW,BUG,,,,,,,,시세 없음,마스터
마스터,Equity,Information Technology,Cybersecurity,GRRR,US,US,ETF Constituent,REVIEW,BUG,,,,,,,GRRR,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,TLS,US,US,ETF Constituent,REVIEW,BUG,,,,,,,TLS,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,004258,TYO,KR,ETF Constituent,REVIEW,BUG,,,,,,,,시세 없음,마스터
마스터,Equity,Information Technology,Cybersecurity,004475,TYO,KR,ETF Constituent,REVIEW,BUG,,,,,,,,시세 없음,마스터
마스터,Equity,Information Technology,Cybersecurity,ARQQ,US,US,ETF Constituent,REVIEW,BUG,,,,,,,ARQQ,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,VRNS,US,US,ETF Constituent,REVIEW,BUG,,,,,,,VRNS,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,NTSK,US,US,ETF Constituent,REVIEW,BUG,,,,,,,NTSK,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,SAIL,US,US,ETF Constituent,REVIEW,BUG,,,,,,,SAIL,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,TENB,US,US,ETF Constituent,REVIEW,BUG,,,,,,,TENB,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,S,US,US,ETF Constituent,REVIEW,BUG,,,,,,,S,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,GEN,US,US,ETF Constituent,REVIEW,BUG,,,,,,,GEN,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,CVLT,US,US,ETF Constituent,REVIEW,BUG,,,,,,,CVLT,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,004704,TYO,KR,ETF Constituent,REVIEW,BUG,,,,,,,,시세 없음,마스터
마스터,Equity,Information Technology,Cybersecurity,CHKP,US,US,ETF Constituent,REVIEW,BUG,,,,,,,CHKP,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,ATEN,US,US,ETF Constituent,REVIEW,BUG,,,,,,,ATEN,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,RDWR,US,US,ETF Constituent,REVIEW,BUG,,,,,,,RDWR,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,RPD,US,US,ETF Constituent,REVIEW,BUG,,,,,,,RPD,연결,마스터
마스터,Equity,Information Technology,Cybersecurity,OSPN,US,US,ETF Constituent,REVIEW,BUG,,,,,,,OSPN,연결,마스터
마스터,Equity,Energy,Oil Refining,PSX,US,US,ETF Constituent,REVIEW,CRAK,,,,,,,PSX,연결,마스터
마스터,Equity,Energy,Oil Refining,RIGD,LON,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시세 없음,마스터
마스터,Equity,Energy,Oil Refining,DINO,US,US,ETF Constituent,REVIEW,CRAK,,,,,,,DINO,연결,마스터
마스터,Equity,Energy,Oil Refining,NESTE,HEL,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Energy,Oil Refining,005020,TYO,KR,ETF Constituent,REVIEW,CRAK,,,,,,,,시세 없음,마스터
마스터,Equity,Energy,Oil Refining,PKN,WSE,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Energy,Oil Refining,005019,TYO,KR,ETF Constituent,REVIEW,CRAK,,,,,,,,시세 없음,마스터
마스터,Equity,Energy,Oil Refining,TUPRS,IST,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Energy,Oil Refining,MOL,BUD,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Energy,Oil Refining,OMV,VIE,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Energy,Oil Refining,GALP,ELI,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Energy,Oil Refining,PBF,US,US,ETF Constituent,REVIEW,CRAK,,,,,,,PBF,연결,마스터
마스터,Equity,Energy,Oil Refining,ALD,ASX,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시장·통화 확인,마스터
마스터,Equity,Energy,Oil Refining,MOH,ATH,US,ETF Constituent,REVIEW,CRAK,,,,,,,,연결,마스터
마스터,Equity,Energy,Oil Refining,006505,TPE,KR,ETF Constituent,REVIEW,CRAK,,,,,,,,시세 없음,마스터
마스터,Equity,Energy,Oil Refining,DK,US,US,ETF Constituent,REVIEW,CRAK,,,,,,,DK,연결,마스터
마스터,Equity,Energy,Oil Refining,005021,TYO,KR,ETF Constituent,REVIEW,CRAK,,,,,,,,시세 없음,마스터
마스터,Equity,Energy,Oil Refining,PARR,US,US,ETF Constituent,REVIEW,CRAK,,,,,,,PARR,연결,마스터
마스터,Equity,Energy,Oil Refining,CLMT,US,US,ETF Constituent,REVIEW,CRAK,,,,,,,CLMT,연결,마스터
마스터,Equity,Energy,Oil Refining,TOP-R,BKK,US,ETF Constituent,REVIEW,CRAK,,,,,,,,시세 없음,마스터
ETF구성,Equity,Information Technology,Memory Semiconductors,000660,,KR,,,,0190G0,1,36.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,SK하이닉스,KRX:000660,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductors,005930,,KR,,,,0190G0,2,23.5%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,삼성전자,KRX:005930,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductor Equipment,042700,,KR,,,,0190G0,3,6.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,한미반도체,KRX:042700,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductors,036930,,KR,,,,0190G0,4,3.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,주성엔지니어링,KOSDAQ:036930,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductors,240810,,KR,,,,0190G0,5,2.4%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,원익IPS,KOSDAQ:240810,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductors,039030,,KR,,,,0190G0,6,2.3%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,이오테크닉스,KOSDAQ:039030,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductor Equipment / Testing,058470,,KR,,,,0190G0,7,2.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,리노공업,KOSDAQ:058470,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductors,222800,,KR,,,,0190G0,8,2.0%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,심텍,KOSDAQ:222800,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductors,000990,,KR,,,,0190G0,9,1.9%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,DB하이텍,KRX:000990,연결,기준일 확인
ETF구성,Equity,Information Technology,Semiconductors,319660,,KR,,,,0190G0,10,1.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETFV1,피에스케이,KOSDAQ:319660,연결,기준일 확인
ETF구성,Equity,Industrials,Machinery,034020,,KR,,,,102960,1,15.6%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,두산에너빌리티,KRX:034020,연결,기준일 확인
ETF구성,Equity,Industrials,Electrical Equipment,267260,,KR,,,,102960,2,7.5%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,HD현대일렉트릭,KRX:267260,연결,기준일 확인
ETF구성,Equity,Information Technology,Battery Cells,373220,,KR,,,,102960,3,7.5%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,LG에너지솔루션,KRX:373220,연결,기준일 확인
ETF구성,Equity,Industrials,Electrical Equipment / Automation,010120,,KR,,,,102960,4,6.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,LS ELECTRIC,KRX:010120,연결,기준일 확인
ETF구성,Equity,Industrials,Shipbuilding,009540,,KR,,,,102960,5,6.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,HD한국조선해양,KRX:009540,연결,기준일 확인
ETF구성,Equity,Industrials,Shipbuilding,329180,,KR,,,,102960,6,6.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,HD현대중공업,KRX:329180,연결,기준일 확인
ETF구성,Equity,Industrials,Shipbuilding,010140,,KR,,,,102960,7,5.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,삼성중공업,KRX:010140,연결,기준일 확인
ETF구성,Equity,Industrials,Electrical Equipment,298040,,KR,,,,102960,8,5.6%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,효성중공업,KRX:298040,연결,기준일 확인
ETF구성,Equity,Industrials,Shipbuilding,042660,,KR,,,,102960,9,4.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,한화오션,KRX:042660,연결,기준일 확인
ETF구성,Equity,Industrials,Defense Vehicles / Rail,064350,,KR,,,,102960,10,4.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF16,현대로템,KRX:064350,연결,기준일 확인
ETF구성,Equity,Financials,Securities,006800,,KR,,,,102970,1,24.6%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,미래에셋증권,KRX:006800,연결,기준일 확인
ETF구성,Equity,Financials,Securities,071050,,KR,,,,102970,2,19.6%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,한국금융지주,KRX:071050,연결,기준일 확인
ETF구성,Equity,Financials,Securities,016360,,KR,,,,102970,3,17.4%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,삼성증권,KRX:016360,연결,기준일 확인
ETF구성,Equity,Financials,Securities,039490,,KR,,,,102970,4,13.9%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,키움증권,KRX:039490,연결,기준일 확인
ETF구성,Equity,Financials,Securities,005940,,KR,,,,102970,5,13.0%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,NH투자증권,KRX:005940,연결,기준일 확인
ETF구성,Equity,Financials,Securities,001720,,KR,,,,102970,6,2.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,신영증권,KRX:001720,연결,기준일 확인
ETF구성,Equity,Financials,Securities,003540,,KR,,,,102970,7,2.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,대신증권,KRX:003540,연결,기준일 확인
ETF구성,Equity,Financials,Securities,003530,,KR,,,,102970,8,1.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,한화투자증권,KRX:003530,연결,기준일 확인
ETF구성,Equity,Financials,Securities,001510,,KR,,,,102970,9,1.3%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,SK증권,KRX:001510,연결,기준일 확인
ETF구성,Equity,Financials,Securities,003470,,KR,,,,102970,10,1.1%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF15,유안타증권,KRX:003470,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,051910,,KR,,,,117460,1,16.5%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,LG화학,KRX:051910,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,267250,,KR,,,,117460,2,14.4%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,HD현대,KRX:267250,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,096770,,KR,,,,117460,3,12.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,SK이노베이션,KRX:096770,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,010950,,KR,,,,117460,4,9.1%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,S-Oil,KRX:010950,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,009830,,KR,,,,117460,5,7.0%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,한화솔루션,KRX:009830,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,010060,,KR,,,,117460,6,5.3%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,OCI홀딩스,KRX:010060,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,011790,,KR,,,,117460,7,3.5%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,SKC,KRX:011790,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,014680,,KR,,,,117460,8,2.9%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,한솔케미칼,KRX:014680,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,002380,,KR,,,,117460,9,2.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,KCC,KRX:002380,연결,기준일 확인
ETF구성,Equity,Materials,Chemicals & Energy Materials,011780,,KR,,,,117460,10,2.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF21,금호석유화학,KRX:011780,연결,기준일 확인
ETF구성,Equity,Materials,Steel,005490,,KR,,,,117680,1,21.1%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,POSCO홀딩스,KRX:005490,연결,기준일 확인
ETF구성,Equity,Materials,Steel,010130,,KR,,,,117680,2,20.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,고려아연,KRX:010130,연결,기준일 확인
ETF구성,Equity,Materials,Steel,004020,,KR,,,,117680,3,19.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,현대제철,KRX:004020,연결,기준일 확인
ETF구성,Equity,Materials,Steel,103140,,KR,,,,117680,4,10.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,풍산,KRX:103140,연결,기준일 확인
ETF구성,Equity,Materials,Steel,006110,,KR,,,,117680,5,4.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,삼아알미늄,KRX:006110,연결,기준일 확인
ETF구성,Equity,Materials,Steel,001430,,KR,,,,117680,6,3.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,세아베스틸지주,KRX:001430,연결,기준일 확인
ETF구성,Equity,Materials,Steel,295310,,KR,,,,117680,7,2.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,에이치브이엠,KOSDAQ:295310,연결,기준일 확인
ETF구성,Equity,Materials,Steel,460860,,KR,,,,117680,8,2.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,동국제강,KRX:460860,연결,기준일 확인
ETF구성,Equity,Materials,Steel,005810,,KR,,,,117680,9,2.0%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,풍산홀딩스,KRX:005810,연결,기준일 확인
ETF구성,Equity,Materials,Steel,009520,,KR,,,,117680,10,2.0%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF23,포스코엠텍,KOSDAQ:009520,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,028050,,KR,,,,117700,1,22.0%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,삼성E&A,KRX:028050,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,000720,,KR,,,,117700,2,20.9%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,현대건설,KRX:000720,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,047040,,KR,,,,117700,3,13.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,대우건설,KRX:047040,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,006360,,KR,,,,117700,4,8.1%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,GS건설,KRX:006360,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,052690,,KR,,,,117700,5,7.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,한전기술,KRX:052690,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,375500,,KR,,,,117700,6,7.3%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,DL이앤씨,KRX:375500,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,319400,,KR,,,,117700,7,4.5%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,현대무벡스,KOSDAQ:319400,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,294870,,KR,,,,117700,8,2.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,IPARK현대산업개발,KRX:294870,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,012630,,KR,,,,117700,9,2.0%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,HDC,KRX:012630,연결,기준일 확인
ETF구성,Equity,Industrials,Construction,060370,,KR,,,,117700,10,1.8%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF22,LS마린솔루션,KOSDAQ:060370,연결,기준일 확인
ETF구성,Equity,Financials,Insurance,000810,,KR,,,,140700,1,21.4%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF31,삼성화재,KRX:000810,연결,기준일 확인
ETF구성,Equity,Financials,Insurance,005830,,KR,,,,140700,2,20.2%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF31,DB손해보험,KRX:005830,연결,기준일 확인
ETF구성,Equity,Financials,Insurance,032830,,KR,,,,140700,3,15.7%,2026-08-31,https://www.samsungfund.com/etf/product/view.do?id=2ETF31,삼성생명,KRX:032830,연결,기준일 확인
